H2,H2O,O2,H2_melt,H2O_melt,O2_melt,H2_mass_atm,H2O_mass_atm,O2_mass_atm,H2_mass_melt,H2O_mass_melt,O2_mass_melt,H2_mass_tot,H2O_mass_tot,O2_mass_tot,H2_fugacity,H2O_fugacity,O2_fugacity,H2_fugacity_input,Total_Pressure
7404.868383597144,621.0422733828865,1.4325908164609232e-15,2041.7437734798114,30515.979421053264,0.0,1.2871279956812336e+23,9.647207816502145e+22,395271.29481605487,7.414592513391935e+22,1.1081877926755492e+24,0.0,2.0285872470204272e+23,1.2046598708405707e+24,395271.29481605487,16400.0000004358,1000.0000000280771,1.3476819424792741e-14,16400,8025.910656980031
7431.108178609722,619.6689798277256,1.410467308732854e-15,2048.2596891600147,30515.97942108019,0.0,1.2942956360340477e+23,9.64529994553884e+22,389952.44583217066,7.4382550611845934e+22,1.1081877926765271e+24,0.0,2.038121142152507e+23,1.2046407921319155e+24,389952.44583217066,16500.000000465334,1000.000000029842,1.331395905417643e-14,16500,8050.777158437448
7457.242484205306,618.303187502712,1.3888080992708917e-15,2054.7568398411204,30515.979421109776,0.0,1.3014457090940541e+23,9.643292819725107e+22,384732.39142132667,7.461849463883029e+22,1.1081877926776014e+24,0.0,2.047630655482357e+23,1.2046207208748524e+24,384732.39142132667,16600.000000497927,1000.0000000317809,1.3154033069050468e-14,16600,8075.545671708018
7483.272197187132,616.9448319682418,1.3676008649251e-15,2061.23539212078,30515.9794211426,0.0,1.3085782587159626e+23,9.641188335896207e+22,379608.77707884595,7.485376326486613e+22,1.1081877926787935e+24,0.0,2.057115891364624e+23,1.2045996760377556e+24,379608.77707884595,16700.000000534146,1000.0000000339326,1.2996971395591218e-14,16700,8100.217029155374
7509.198202692462,615.593849501321,1.3468336779110959e-15,2067.6955101301332,30515.979421177923,0.0,1.3156933293690135e+23,9.638988354021224e+22,374579.3170074033,7.508836245037578e+22,1.1081877926800764e+24,0.0,2.0665769538727715e+23,1.2045776762202887e+24,374579.3170074033,16800.000000573316,1000.0000000362476,1.284270603927859e-14,16800,8124.792052193782
7535.021374398069,614.2501770868829,1.326494990945176e-15,2074.137355584997,30515.979421217264,0.0,1.3227909661100997e+23,9.63669469802401e+22,369641.7917409249,7.532229806806916e+22,1.108187792681505e+24,0.0,2.076013946790791e+23,1.2045547396617451e+24,369641.7917409249,16900.00000061686,1000.0000000388259,1.2691171011297322e-14,16900,8149.271551484952
7560.74257471931,612.9137524090045,1.3065736230194333e-15,2080.5610878352386,30515.97942126012,0.0,1.3298712145574334e+23,9.634309156580377e+22,364794.04586346284,7.555557590473669e+22,1.1081877926830613e+24,0.0,2.0854269736048002e+23,1.204530884248865e+24,364794.04586346284,17000.0000006646,1000.0000000416344,1.2542302257952398e-14,17000,8173.656327128315
7586.362655006467,611.5845138423807,1.2870587457865469e-15,2086.9668639132205,30515.97942130707,0.0,1.3369341208653191e+23,9.631833483897366e+22,360033.9858189157,7.57882016630086e+22,1.1081877926847662e+24,0.0,2.0948161374954053e+23,1.2045061275237398e+24,360033.9858189157,17100.00000071714,1000.0000000447118,1.239603759297217e-14,17100,8197.947168848848
7611.882455735952,610.2624004437854,1.2679398705242439e-15,2093.354838580828,30515.979421359003,0.0,1.343979731699597e+23,9.629269400471312e+22,355359.57780734333,7.602018096306277e+22,1.1081877926866521e+24,0.0,2.1041815413302245e+23,1.2044804866913652e+24,355359.57780734333,17200.000000775366,1000.0000000481153,1.2252316632555011e-14,17200,8222.144856179737
7637.302806697087,608.9473519435794,1.2492068356517841e-15,2099.7251643751365,30515.97942141483,0.0,1.3510080942138404e+23,9.626618593826107e+22,350768.84576402506,7.625151934428309e+22,1.1081877926886796e+24,0.0,2.1135232876566715e+23,1.2044539786269406e+24,350768.84576402506,17300.000000838252,1000.0000000517742,1.21110807330356e-14,17300,8246.250158640667
7662.624527176517,607.6393087375042,1.2308497947725607e-15,2106.0779916534198,30515.979421476957,0.0,1.3580192560265534e+23,9.623882719235581e+22,346259.86941766844,7.648222226689393e+22,1.1081877926909357e+24,0.0,2.1228414786954926e+23,1.2044266198832914e+24,346259.86941766844,17400.000000908447,1000.0000000558458,1.197227293105797e-14,17400,8270.263835914022
7687.8484261358435,606.3382118782491,1.212859205216921e-15,2112.4134686361967,30515.97942154484,0.0,1.3650132651986713e+23,9.62106340042325e+22,341830.78242402046,7.671229511352348e+22,1.1081877926934008e+24,0.0,2.132136216333906e+23,1.2043984266976333e+24,341830.78242402046,17500.00000098558,1000.0000000602948,1.1835837886124292e-14,17500,8294.186638014093
7712.975302388091,605.0440030673976,1.1952258170626934e-15,2118.7317414498957,30515.979421619344,0.0,1.3719901702121847e+23,9.6181622302486e+22,337479.77057181863,7.694174319075297e+22,1.1081877926961064e+24,0.0,2.1414076021197144e+23,1.2043694149985924e+24,337479.77057181863,17600.000001070486,1000.0000000651778,1.1701721825432013e-14,17600,8318.01930545549
7738.005944768876,603.7566246472843,1.1779406626102012e-15,2125.03295416806,30515.979421700955,0.0,1.3789500199492127e+23,9.615180771373759e+22,333205.0700577052,7.717057173061309e+22,1.1081877926990701e+24,0.0,2.1506557372553438e+23,1.2043396004128076e+24,333205.0700577052,17700.000001163928,1000.0000000705268,1.1569872490880777e-14,17700,8341.762569416162
7762.941132304197,602.4760195929855,1.1609950462909202e-15,2131.317248851552,30515.979421789176,0.0,1.3858928636717724e+23,9.61212055691407e+22,329004.9658271749,7.73987858920441e+22,1.1081877927022738e+24,0.0,2.1598807225922134e+23,1.2043089982714145e+24,329004.9658271749,17800.000001265384,1000.0000000763085,1.144023908815829e-14,17800,8365.417151897182
7787.7816343760105,601.2021315045198,1.1443805349898026e-15,2137.584765588122,30515.979421887027,0.0,1.3928187510024205e+23,9.608983091074408e+22,324877.78997873206,7.762639076233265e+22,1.1081877927058274e+24,0.0,2.169082658625747e+23,1.2042776236165714e+24,324877.78997873206,17900.000001378467,1000.0000000827217,1.1312772237816285e-14,17900,8388.98376588053
7812.52821088114,599.934904598839,1.128088948761514e-15,2143.8356425301276,30515.979421993427,0.0,1.3997277319049782e+23,9.605769849765263e+22,320821.92022834637,7.785339135848158e+22,1.1081877927096913e+24,0.0,2.178261645489794e+23,1.2042454912073439e+24,320821.92022834637,18000.000001501947,1000.000000089695,1.1187423928233885e-14,18000,8412.463115479979
7837.181612390349,598.6742837022316,1.1121123519233567e-15,2150.070015932267,30515.979422108798,0.0,1.4066198566664608e+23,9.602482281208469e+22,316835.778431842,7.807979262858026e+22,1.108187792713881e+24,0.0,2.1874177829522632e+23,1.2042126155259657e+24,316835.778431842,18100.00000163641,1000.0000000972565,1.1064147470404609e-14,18100,8435.85589609258
7861.742580302816,597.4202142426958,1.0964430445072903e-15,2156.2880201880384,30515.97942223599,0.0,1.41349517587937e+23,9.599121806526311e+22,312917.8291626429,7.83055994531286e+22,1.1081877927185e+24,0.0,2.1965511704106562e+23,1.204179010783763e+24,312917.8291626429,18200.00000178536,1000.0000001055923,1.0942897454456084e-14,18200,8459.162794545513
7886.211846995499,596.1726422422417,1.0810735540542457e-15,2162.4897878647826,30515.979422373905,0.0,1.4203537404242175e+23,9.59568982031373e+22,309066.5783423771,7.853081664630957e+22,1.1081877927235083e+24,0.0,2.2056619068873133e+23,1.2041446909266456e+24,309066.5783423771,18300.00000194772,1000.0000001146312,1.0823629707819694e-14,18300,8482.384489237742
7910.59013597265,594.9315143095644,1.0659966277364084e-15,2168.675449738752,30515.97942252373,0.0,1.4271956014531673e+23,9.592187691200863e+22,305280.57192242175,7.875544895726278e+22,1.1081877927289492e+24,0.0,2.214750091025795e+23,1.2041096696409578e+24,305280.57192242175,18400.000002124805,1000.0000001244509,1.0706301254999765e-14,18400,8505.521650282215
7934.878162010685,593.6967776326652,1.0512052247917508e-15,2174.8451348289177,30515.979422688626,0.0,1.4340208103739319e+23,9.588616762399847e+22,301558.3946139713,7.897950107131215e+22,1.1081877927349375e+24,0.0,2.2238158210870532e+23,1.204073960358936e+24,301558.3946139713,18500.000002320605,1000.000000135258,1.059087027885427e-14,18500,8528.57493964335
7959.076631298359,592.4683799714095,1.0366925092569386e-15,2180.99897042947,30515.97942286755,0.0,1.4408294188338932e+23,9.584978352236013e+22,297898.66866462276,7.92029776111462e+22,1.1081877927414351e+24,0.0,2.232859194945355e+23,1.2040375762637953e+24,297898.66866462276,18600.000002534074,1000.0000001469843,1.0477296083324365e-14,18600,8551.545011269769
7983.186241577773,591.2462696505131,1.022451842986201e-15,2187.137082142563,30515.979423062738,0.0,1.4476214787053438e+23,9.581273754671405e+22,294300.0526797707,7.942588313800718e+22,1.1081877927485233e+24,0.0,2.2418803100854156e+23,1.2040005302952373e+24,294300.0526797707,18700.00000276808,1000.0000001597772,1.0365539057566509e-14,18700,8574.432511228286
8007.207682278923,590.0303955522822,1.0084767789423195e-15,2193.259593909286,30515.979423273777,0.0,1.4543970420706098e+23,9.577504239810725e+22,290761.2404866357,7.964822215281573e+22,1.1081877927561872e+24,0.0,2.2508792635987673e+23,1.2039628351542945e+24,290761.2404866357,18800.00000302232,1000.0000001736083,1.0255560641405464e-14,18800,8597.238077831205
8031.14163465455,588.8207071097186,9.947610547488228e-16,2199.3666280407524,30515.979423503126,0.0,1.4611561612081515e+23,9.573671054399309e+22,287280.9600394512,7.986999909729993e+22,1.108187792764516e+24,0.0,2.259856152181151e+23,1.2039245033085091e+24,287280.9600394512,18900.000003300014,1000.00000018864,1.0147323292072778e-14,18900,8619.962341764269
8054.988771910162,587.6171542995281,9.812985864911976e-16,2205.4583052478342,30515.97942375362,0.0,1.46789888857875e+23,9.569775422306446e+22,283857.9723639213,8.00912183550751e+22,1.1081877927736127e+24,0.0,2.2688110721295013e+23,1.2038855469966771e+24,283857.9723639213,19000.00000360463,1000.0000002050571,1.0040790452161165e-14,19000,8642.60592620969
8078.7497593309645,586.4196876351607,9.680834627563925e-16,2211.5347446700994,30515.979424023975,0.0,1.4746252768120706e+23,9.565818544996385e+22,280491.0705393778,8.031188425269465e+22,1.1081877927834307e+24,0.0,2.2777441193390173e+23,1.2038459782333946e+24,280491.0705393778,19100.000003934987,1000.0000002227761,9.935926518748188e-15,19100,8665.169446966125
8102.425254409536,585.2282581602377,9.55109938901009e-16,2217.5960639049713,30515.979424317113,0.0,1.4813353786941963e+23,9.56180160199272e+22,277179.07871730335,8.053200106070903e+22,1.108187792794076e+24,0.0,2.2866553893012868e+23,1.2038058088140031e+24,277179.07871730335,19200.000004295027,1000.0000002419881,9.83269681365339e-15,19200,8687.653512569774
8126.015906967482,584.042817441768,9.423724315372622e-16,2223.6423790352437,30515.97942463535,0.0,1.4880292471549737e+23,9.55772575132728e+22,273920.8511744631,8.075157299466488e+22,1.1081877928056328e+24,0.0,2.2955449771016226e+23,1.2037650503189056e+24,273920.8511744631,19300.000004687605,1000.000000262845,9.73106755476066e-15,19300,8710.05872440925
8149.522359276148,582.8633175635463,9.298655132279718e-16,2229.6738046563537,30515.979424980495,0.0,1.494706935256036e+23,9.553592129980044e+22,270715.2713994206,8.097060421609549e+22,1.1081877928181667e+24,0.0,2.304412977416991e+23,1.2037237141179671e+24,270715.2713994206,19400.00000511534,1000.0000002854658,9.631005828376752e-15,19400,8732.385676839694
8172.945246174743,581.6897111196541,9.175839073816526e-16,2235.690453903023,30515.97942535404,0.0,1.5013684961791506e+23,9.549401854308843e+22,267561.2512110978,8.118909883348828e+22,1.108187792831732e+24,0.0,2.3132594845140335e+23,1.2036818113748204e+24,267561.2512110978,19500.000005580605,1000.0000003099475,9.532479562579537e-15,19500,8754.634957294398
8196.285195185967,580.5219512080139,9.05522483338995e-16,2241.692438475157,30515.97942575632,0.0,1.5080139832149242e+23,9.545156020468652e+22,264457.7299080477,8.140706090322531e+22,1.1081877928463407e+24,0.0,2.3220845922471775e+23,1.2036393530510273e+24,264457.7299080477,19600.000006084036,1000.0000003363128,9.435457501514623e-15,19600,8776.807146393981
8219.542826631048,579.3599914241648,8.936762516429944e-16,2247.6798686636957,30515.97942619179,0.0,1.514643449752165e+23,9.540855704823252e+22,261403.67344732158,8.162449443052211e+22,1.1081877928621548e+24,0.0,2.3308883940573864e+23,1.2035963499103873e+24,261403.67344732158,19700.000006631628,1000.0000003648533,9.339909180607806e-15,19700,8798.902818055212
8242.718753738976,578.2037858548316,8.820403594843632e-16,2253.6528533748497,30515.979426661546,0.0,1.521256949266972e+23,9.536501964342837e+22,258398.07365158384,8.184140337030767e+22,1.1081877928792142e+24,0.0,2.3396709829700487e+23,1.2035528125226425e+24,258398.07365158384,19800.000007224975,1000.000000395641,9.24580490264218e-15,19800,8820.922539593808
8265.81358275758,577.0532890718906,8.70610086315701e-16,2259.611500154905,30515.979427169692,0.0,1.5278545353128638e+23,9.532095836997328e+22,255439.94744359347,8.205779162812538e+22,1.1081877928976673e+24,0.0,2.3484324515941176e+23,1.2035087512676406e+24,255439.94744359347,19900.0000078699,1000.0000004289444,9.153115714684701e-15,19900,8842.866871829472
8288.827913058187,575.9084561260862,8.593808396265772e-16,2265.555915213289,30515.979427715105,0.0,1.5344362615104858e+23,9.527638342135424e+22,252528.3361067563,8.22736630609706e+22,1.108187792917474e+24,0.0,2.3571728921201918e+23,1.2034641763388282e+24,252528.3361067563,20000.000008565436,1000.0000004646905,9.06181338580785e-15,20000,8864.736369184273
