H2_g,H2O_g,O2_g,H4Si_g,OSi_g,O2Si_g,O2Si_l,mass_O2Si_l,total_pressure,log_fO2_dIW,melt_fraction_H,fugacity_coefficient_H2,fugacity_coefficient_H2O
7512.594407072733,179424.36724868586,1.172684203739901,1.4106256108003774e-05,0.07641543454470752,0.02039032097775036,1.0,8.574558030740222e+24,186938.2311598241,-0.8140703517587937,0.0,1.0000000000000022,1.0000000000000022
7151.635853572673,180129.97710011253,1.304245405103378,1.1493820885820095e-05,0.07245893842465587,0.020390320977750297,1.0,8.574558112393328e+24,187283.01005984354,-0.7738693467336679,0.0,1.0000000000000016,1.0000000000000016
6809.072966433143,180798.43242179515,1.4494774351372686,9.375133740518229e-06,0.06873309420589044,0.020390320977750245,1.0,8.574558189017775e+24,187609.04399845374,-0.733668341708543,0.0,0.9999999999999993,0.9999999999999993
6483.860937338202,181431.9691643674,1.6097497214343472,7.654590803597972e-06,0.06522174969679521,0.02039032097775033,1.0,8.574558260992968e+24,187917.52547115227,-0.6934673366834172,0.0,1.0000000000000018,1.0000000000000018
6175.025502936815,182032.65960990594,1.786566685917686,6.255632598686963e-06,0.061910171771863275,0.020390320977750318,1.0,8.57455832866205e+24,188209.55398627705,-0.6532663316582914,0.0,1.0000000000000024,1.0000000000000024
5881.656984328075,182602.4275615367,1.981580962936734,5.116824472367916e-06,0.058784890564208984,0.020390320977750245,1.0,8.574558392336459e+24,188486.1453071561,-0.6130653266331656,0.0,1.0000000000000024,1.0000000000000024
5602.904959871202,183143.0617778881,2.1966079095531352,4.1887739387243975e-06,0.05583356429498161,0.02039032097775034,1.0,8.574558452299503e+24,188748.23957374287,-0.5728643216080398,0.0,1.000000000000001,1.000000000000001
5337.97348799378,183656.22789807033,2.433641535977395,3.431698858668585e-06,0.05304486154485118,0.020390320977750318,1.0,8.574558508809381e+24,188996.7084662143,-0.5326633165829149,0.0,1.0000000000000027,1.0000000000000027
5086.116813109998,184143.4790587447,2.6948719939163333,2.8135035934512556e-06,0.05040835836985972,0.02039032097775035,1.0,8.574558562102056e+24,189232.36154534144,-0.4924623115577891,0.0,1.0000000000000022,1.0000000000000022
4846.6354924693005,184606.26538007252,2.9827047787050924,2.3082529599944947e-06,0.04791444805357207,0.020390320977750287,1.0,8.57455861239343e+24,189455.9518843978,-0.4522613065326633,0.0,1.0000000000000027,1.0000000000000027
4618.872901594584,185045.9424534494,3.2997818036244957,1.8949587248028469e-06,0.0455542617668821,0.020390320977750308,1.0,8.574558659881869e+24,189668.1810833253,-0.4120603015075375,0.0,0.9999999999999991,0.9999999999999991
4402.212052613126,185463.77899175914,3.6490045599389025,1.5566123269190262e-06,0.043319598387602756,0.02039032097775034,1.0,8.574558704749463e+24,189869.70376040819,-0.37185929648241167,0.0,1.0000000000000018,1.0000000000000018
4196.072723705733,185860.96368994776,4.033559521028334,1.2794122288406936e-06,0.04120286257130751,0.020390320977750245,1.0,8.574558747163929e+24,190061.13156763747,-0.33165829145728676,0.0,1.000000000000002,1.000000000000002
3999.9088350497013,186238.61144293862,4.456946053326823,1.052145405849319e-06,0.03919700966241207,0.020390320977750287,1.0,8.574558787279861e+24,190243.03681242443,-0.29145728643216096,0.0,1.0000000000000038,1.0000000000000038
3813.2060492369183,186597.76896839205,4.923007085066489,8.656912746176627e-07,0.037295496602007754,0.02039032097775034,1.0,8.574558825240493e+24,190415.9557113973,-0.25125628140703515,0.0,1.0000000000000016,1.0000000000000016
3635.4795989519157,186939.4199108901,5.435962741202175,7.12623117589943e-07,0.035492238320420234,0.02039032097775035,1.0,8.574558861177694e+24,190580.39135585516,-0.21105527638190935,0.0,1.0000000000000042,1.0000000000000042
3466.2722786384916,187264.4894859808,6.000447327246912,5.868872497229272e-07,0.03378156854083282,0.020390320977750318,1.0,8.574558895214286e+24,190736.81638442294,-0.17085427135678355,0.0,1.0000000000000018,1.0000000000000018
3305.152604607652,187573.84871512084,6.621549956503566,4.835443657846786e-07,0.03215820465449981,0.020390320977750235,1.0,8.574558927463761e+24,190885.67541869415,-0.13065326633165864,0.0,1.0000000000000013,1.0000000000000013
3151.713132246796,187868.31829539055,7.304859154951788,3.985606975600749e-07,0.030617216229213744,0.020390320977750266,1.0,8.574558958031895e+24,191027.38729472805,-0.09045226130653283,0.0,1.0000000000000027,1.0000000000000027
3005.5689009014322,188148.67214437513,8.056511887930789,3.286391350456855e-07,0.029153996584722196,0.020390320977750225,1.0,8.57455898701682e+24,191162.3471018107,-0.05025125628140703,0.0,0.9999999999999992,0.9999999999999992
2866.3560014637287,188415.6406535502,8.883247428508179,2.710824818887978e-07,0.027764237148566306,0.020390320977750318,1.0,8.574559014510142e+24,191290.9280572716,-0.010050251256281229,0.0,1.000000000000002,1.000000000000002
2733.730253558291,188669.91368095222,9.792466559536006,2.2368258618793015e-07,0.026443904259974702,0.020390320977750287,1.0,8.574559040597226e+24,191413.48323551897,0.030150753768844574,0.0,1.000000000000003,1.000000000000003
2607.365982238526,188912.14330967827,10.792296647375432,1.8463034036670467e-07,0.02518921814783994,0.02039032097775034,1.0,8.574559065357616e+24,191530.34716828793,0.07035175879397038,0.0,1.0000000000000029,1.0000000000000029
2486.954885251493,189142.94639666245,11.89166318099847,1.524425372852975e-07,0.02399663384416287,0.020390320977750235,1.0,8.574559088865804e+24,191641.8373322022,0.11055276381909529,0.0,1.0000000000000036,1.0000000000000036
2372.2049824732235,189362.90693060964,13.100368436064013,1.2590236030226082e-07,0.022862823820752998,0.020390320977750277,1.0,8.574559111191371e+24,191748.25553478964,0.1507537688442211,0.0,1.0000000000000018,1.0000000000000018
2262.839640651081,189572.57822225607,14.42917798924152,1.0401091575248031e-07,0.021784662168600005,0.02039032097775034,1.0,8.574559132399482e+24,191849.88921598357,0.1909547738693469,0.0,0.9999999999999999,0.9999999999999999
2158.596666546021,189772.48493812844,15.889915892117793,8.594771995930723e-08,0.020759210155308197,0.020390320977750287,1.0,8.57455915255123e+24,191947.01267018367,0.2311557788944727,0.0,1.0000000000000009,1.0000000000000009
2059.2274636090356,189963.12499935096,17.49556938592575,7.103845653489815e-08,0.01978370302704129,0.020390320977750287,1.0,8.574559171703855e+24,192039.88820644098,0.2713567839195985,0.0,1.0000000000000022,1.0000000000000022
1964.496245529412,190144.97135285422,19.260404163270795,5.8728642795143584e-08,0.01885553791676393,0.020390320977750225,1.0,8.574559189911154e+24,192128.76724846454,0.3115577889447234,0.0,1.000000000000003,1.000000000000003
1874.1793022227257,190318.4736337118,21.20009128286048,4.856210439791437e-08,0.01797226275015334,0.020390320977750245,1.0,8.574559207223633e+24,192213.8913898497,0.3517587939698492,0.0,1.0000000000000024,1.0000000000000024
1788.064317021508,190484.05972252975,23.33184689213551,4.016336659909204e-08,0.01713156608085784,0.020390320977750297,1.0,8.574559223688637e+24,192295.49340837062,0.391959798994975,0.0,1.0000000000000024,1.0000000000000024
1705.9497248583982,190642.1372179262,25.674586247079553,3.322323798759898e-08,0.016331267706065876,0.02039032097775035,1.0,8.574559239350989e+24,192373.7982506536,0.4321608040201008,0.0,1.0000000000000036,1.0000000000000036
1627.6441147556316,190793.0948241127,28.249093407041478,2.7487000111552224e-08,0.01556931005120214,0.020390320977750297,1.0,8.574559254252704e+24,192449.02399193385,0.4723618090452266,0.0,1.0000000000000007,1.0000000000000007
1552.9656689251951,190937.30366881512,31.078208390849632,2.2744724981641293e-08,0.014843750210679286,0.020390320977750277,1.0,8.574559268433203e+24,192521.38278022513,0.5125628140703515,0.0,0.9999999999999999,0.9999999999999999
1481.7416385445813,191075.11855563585,34.187033595625486,1.8823332164930734e-08,0.014152752611688526,0.020390320977750245,1.0,8.574559281930084e+24,192591.08177086848,0.5527638190954773,0.0,1.0000000000000016,1.0000000000000016
1413.80784940781,191206.8791647526,37.60316175328816,1.5580068708738202e-08,0.013494582205506585,0.020390320977750287,1.0,8.574559294778417e+24,192658.32406083247,0.5929648241206031,0.0,1.0000000000000009,1.0000000000000009
1349.008241026485,191332.91120064637,41.356927560241004,1.2897154212096189e-08,0.01286759819468297,0.020390320977750204,1.0,8.574559307011451e+24,192723.30962716514,0.6331658291457289,0.0,1.000000000000003,1.000000000000003
1287.1944317685231,191453.52750163293,45.48168584272535,1.0677380146148682e-08,0.012270248201229579,0.020390320977750287,1.0,8.574559318660541e+24,192786.23627982405,0.6733668341708547,0.0,1.0000000000000042,1.0000000000000042
1228.2253105730558,191569.0291144455,50.01411915641813,8.840491595896337e-09,0.01170106286054081,0.020390320977750297,1.0,8.574559329755355e+24,192847.3006355677,0.7135678391959797,0.0,1.0000000000000022,1.0000000000000022
1171.9666528033526,191679.70634107967,54.99457821998569,7.320210801211546e-09,0.011158650799343976,0.020390320977750287,1.0,8.574559340323953e+24,192906.6991210821,0.7537688442211055,0.0,1.0000000000000027,1.0000000000000027
1118.290758705059,191785.83976570028,60.46745898634122,6.0617874987022786e-09,0.010641693966681095,0.020390320977750308,1.0,8.574559350392849e+24,192964.62901541265,0.7939698492462313,0.0,1.0000000000000027,1.0000000000000027
1067.0761126552454,191887.70126648463,66.48162069493236,5.019981911117188e-09,0.010148943286248562,0.02039032097775035,1.0,8.574559359987153e+24,193021.28953910407,0.8341708542713571,0.0,1.0000000000000018,1.0000000000000018
1018.2070622448412,191985.55502130036,73.09084976460623,4.15740326952141e-09,0.009679214607954937,0.02039032097775033,1.0,8.574559369130575e+24,193076.8830028496,0.8743718592964829,0.0,1.0000000000000018,1.0000000000000018
971.5735151214233,192079.65851274866,80.35437519764095,3.443140627899088e-09,0.009231384927574342,0.020390320977750277,1.0,8.574559377845699e+24,193131.61602477706,0.9145728643216078,0.0,1.000000000000002,1.000000000000002
927.0706534025003,192170.26354100564,88.33744174622213,2.8516341285055576e-09,0.008804388862393365,0.020390320977750256,1.0,8.574559386153782e+24,193185.70083086708,0.9547738693467336,0.0,1.0000000000000022,1.0000000000000022
884.5986626508703,192257.61725273076,97.11194846347423,2.361744123450458e-09,0.008397215345108356,0.02039032097775033,1.0,8.574559394075162e+24,193239.3566513838,0.9949748743718594,0.0,1.0000000000000018,1.0000000000000018
844.0624793976646,192341.96318992786,106.75716003595353,1.955983256430383e-09,0.008008904565857448,0.020390320977750318,1.0,8.57455940162892e+24,193292.81122858895,1.0351758793969852,0.0,1.000000000000002,1.000000000000002
805.3715467035505,192423.54237776628,117.36050246450083,1.6198826675174931e-09,0.0076385450548482545,0.02039032097775035,1.0,8.574559408833364e+24,193346.30245580198,1.075376884422111,0.0,1.0000000000000036,1.0000000000000036
768.4395876849308,192502.59445023368,129.01845213589812,1.341468835541519e-09,0.0072852709938252104,0.020390320977750287,1.0,8.574559415705817e+24,193400.0801656478,1.115577889447236,0.0,1.000000000000003,1.000000000000003
733.1843890463955,192579.35883202462,141.83753263863346,1.1108315480952068e-09,0.006948259674625159,0.020390320977750287,1.0,8.574559422262696e+24,193454.4080922914,1.1557788944723617,0.0,1.000000000000001,1.000000000000001
699.527596225412,192654.0759869254,155.9354340078079,9.197670453943105e-10,0.006626729114947827,0.020390320977750318,1.0,8.574559428519641e+24,193509.56603420965,1.1959798994974875,0.0,1.000000000000002,1.000000000000002
667.3945194242169,192726.9887466704,171.44227201266636,7.614831764114892e-10,0.006319935819756331,0.02039032097775035,1.0,8.574559434491522e+24,193565.85224836483,1.2361809045226133,0.0,1.0000000000000016,1.0000000000000016
636.71394937354,192798.34373726515,188.50200841999364,6.303557255750003e-10,0.00602717267310295,0.020390320977750318,1.0,8.574559440192579e+24,193623.586112553,1.2763819095477391,0.0,1.000000000000001,1.000000000000001
607.4179824841004,192868.39292104336,207.27405663843223,5.217269814633079e-10,0.005747766953335779,0.020390320977750277,1.0,8.574559445636209e+24,193683.11109825436,1.316582914572864,0.0,1.0000000000000018,1.0000000000000018
579.4418547044667,192937.39527632706,227.9351018022718,4.317391853688616e-10,0.005481078461804598,0.020390320977750318,1.0,8.574559450835459e+24,193744.7981042337,1.3567839195979898,0.0,1.0000000000000018,1.0000000000000018
552.7237833641157,193005.61864044098,250.68117000216574,3.571967890461787e-10,0.005226497755144369,0.02039032097775034,1.0,8.574559455802464e+24,193809.04921062634,1.3969849246231156,0.0,1.0000000000000013,1.0000000000000013
527.2048166819671,193073.34174579105,275.72998793634287,2.9545251517605716e-10,0.004983444475335322,0.020390320977750235,1.0,8.574559460549007e+24,193876.30192417512,1.4371859296482414,0.0,1.000000000000001,1.000000000000001
502.82869013537726,193140.8564852356,303.32368305237327,2.443130878045697e-10,0.004751365767387956,0.020390320977750318,1.0,8.574559465086382e+24,193947.03400011035,1.4773869346733672,0.0,1.000000000000004,1.000000000000004
479.5416893405241,193208.47044933774,333.73188443076526,2.0196122277513626e-10,0.004529734779072626,0.020390320977750193,1.0,8.574559469425322e+24,194021.768943165,1.5175879396984921,0.0,1.000000000000001,1.000000000000001
457.29251876855824,193276.50978744563,367.25529810610277,1.6689106173679615e-10,0.00431804923421954,0.02039032097775033,1.0,8.574559473576066e+24,194101.08231269068,1.557788944723618,0.0,1.000000000000003,1.000000000000003
436.0321758591902,193345.32245531658,404.2298468804318,1.3785472412488164e-10,0.004115830073549323,0.020390320977750245,1.0,8.574559477548506e+24,194185.60898420739,1.5979899497487438,0.0,1.0000000000000016,1.0000000000000016
415.71382992541845,193415.2819263394,445.03148590917084,1.138180554952698e-10,0.003922620155559291,0.020390320977750287,1.0,8.57455948135225e+24,194276.05155511523,1.6381909547738696,0.0,1.0000000000000016,1.0000000000000016
396.29270520434756,193486.7914615036,490.0818324294898,9.392398430545554e-11,0.003737983009756096,0.02039032097775034,1.0,8.574559484996417e+24,194373.19012744148,1.6783919597989954,0.0,1.0000000000000036,1.0000000000000036
377.72596760684957,193560.28905587806,539.8547823057355,7.746217486352452e-11,0.0035615016365150255,0.020390320977750318,1.0,8.574559488489917e+24,194477.89375761335,1.7185929648241203,0.0,1.0000000000000042,1.0000000000000042
359.97261422192383,193636.25321042928,594.8843322698128,6.384389102286542e-11,0.0033927773432191584,0.020390320977750297,1.0,8.574559491841306e+24,194591.13394001938,1.758793969849246,0.0,1.0000000000000022,1.0000000000000022
342.9933649521479,193715.20971650194,655.7738855231856,5.258117347232955e-11,0.003231428609435189,0.020390320977750277,1.0,8.57455949505893e+24,194714.00058872692,1.7989949748743719,0.0,1.0000000000000027,1.0000000000000027
326.75055528225687,193797.73969303523,723.2073979647851,4.326958829512699e-11,0.0030770899703641387,0.020390320977750204,1.0,8.574559498150998e+24,194847.72111369323,1.8391959798994977,0.0,1.0000000000000007,1.0000000000000007
311.20802907069407,193884.4891862039,797.9628284069125,3.5573932742782226e-11,0.002929410906742819,0.020390320977750318,1.0,8.574559501125365e+24,194993.6833634134,1.8793969849246235,0.0,1.0000000000000024,1.0000000000000024
296.3310299801451,193976.18073581578,880.9285004937618,2.9216390100181486e-11,0.0027880547267291967,0.02039032097775034,1.0,8.574559503990097e+24,195153.46344466542,1.9195979899497493,0.0,1.0000000000000024,1.0000000000000024
282.08608979368904,194073.62744245204,973.1231826594279,2.3966713104169845e-11,0.0026526974217065827,0.020390320977750287,1.0,8.574559506752771e+24,195328.85975792355,1.9597989949748742,0.0,0.9999999999999996,0.9999999999999996
268.44091135623023,194177.75024999378,1075.720969543108,1.9634087809339695e-11,0.002523026472953643,0.020390320977750245,1.0,8.574559509421382e+24,195521.9350442406,2.0,0.0,1.000000000000004,1.000000000000004
