,H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,SO,fO2_shift,C/H ratio,Number of ocean moles
295,1.730642459,23.40062196,1.94994E-14,87.99608178,2.52094739,2.763545349,0.017055764,4.98775E-07,0.060873301,8.36652E-09,2.09885E-08,-2.112358764,0.337211891,4.43918527
296,10.70486832,43.1740812,2.19169E-13,168.8499239,16.21733877,5.384151423,0.294857357,5.5878E-06,0.375915833,3.14753E-07,2.3552E-07,-1.06624097,0.311543484,9.473187611
297,7.5421229,0.545189404,6.82267E-10,74.92897306,401.5285896,6.82852E-06,1.468904297,0.017425354,0.265085199,0.054716195,0.000733813,2.418085454,0.803810838,6.420713888
298,5.181900367,0.473740135,4.2654E-10,59.44796129,251.8873389,5.17365E-06,1.447227064,0.010902079,0.18219737,0.02705734,0.000458936,2.220239556,0.637891428,5.339867277
299,1.254967541,0.04638828,2.60922E-09,16.20033164,169.7730006,5.46569E-09,1.517135187,0.066537774,0.044074731,0.408898264,0.002804187,3.011532886,0.776385391,2.590415493
300,7.892271104,1.034953557,2.07312E-10,74.80102544,220.9577198,4.45653E-05,1.400063356,0.005296323,0.277431248,0.00916605,0.000223006,1.907354354,0.493951863,6.642068861
301,1.928113956,47.15208202,5.96109E-15,80.02387239,1.267569794,18.45516365,0.002977245,1.52439E-07,0.067810398,1.41398E-09,6.41547E-09,-2.628169976,0.365821306,5.420096298
302,2.48949693,23.01643671,4.1707E-14,261.5187534,10.95713058,5.432927672,0.04998055,1.06665E-06,0.087557959,2.61692E-08,4.48882E-08,-1.788957285,0.770303274,5.023341458
303,9.573839986,5.998500276,9.08132E-12,85.18910171,52.668144,0.008146186,1.069248456,0.000231833,0.336416787,8.40054E-05,9.76517E-06,0.554435313,0.221923814,7.709762342
304,0.465719469,1.850886561,2.2571E-13,73.93125641,7.205981991,0.004269446,0.329714382,5.77645E-06,0.016385414,3.29573E-07,2.4301E-07,-1.047557684,0.548258601,1.91464911
305,4.545649293,6.330228365,1.83829E-12,349.5566669,97.23321191,0.082738608,0.867339926,4.69924E-05,0.159838111,7.65596E-06,1.97806E-06,-0.150442726,0.991632845,5.543112379
306,10.52524437,17.89197755,1.2337E-12,261.8267984,59.66345963,0.604345587,0.754307244,3.14779E-05,0.369750185,4.20517E-06,1.32625E-06,-0.319719677,0.485692883,8.604384606
307,0.560368019,0.010404323,1.03414E-08,2.786076679,58.12635528,2.37514E-11,1.565357082,0.258073915,0.019468529,3.191712786,0.010994619,3.61410563,0.378779301,1.719326282
308,11.57846383,1.535825407,2.02619E-10,185.6147751,542.0534752,0.000246329,1.408982069,0.005172291,0.406846512,0.008853039,0.000217871,1.881415007,0.985539847,8.053548087
309,7.302823606,78.66046226,3.07277E-14,397.8711271,14.30860302,112.4733187,0.032478966,7.84296E-07,0.256592405,1.65326E-08,3.30387E-08,-1.932905278,0.881202199,9.554953055
310,10.14767942,20.62798484,8.62744E-13,149.6812331,28.52316942,0.549160685,0.64506076,2.20106E-05,0.35646735,2.45905E-06,9.27415E-07,-0.469873638,0.28826017,8.573771394
311,0.923475047,2.208765915,6.23179E-13,157.2499878,25.46751599,0.007782927,0.613199435,1.59465E-05,0.032488533,1.51188E-06,6.70899E-07,-0.610261552,0.889837247,2.582065832
312,6.802635595,0.474994322,7.31206E-10,53.78109719,298.3588611,3.59374E-06,1.468217003,0.018677167,0.239106393,0.060710773,0.000786489,2.452759345,0.629327922,6.093491131
313,0.312524812,8.79825166,4.49819E-15,129.9984464,1.78873819,1.201631247,0.001960837,1.15124E-07,0.010995777,9.27238E-10,4.84305E-09,-2.750208594,0.866861853,2.118178637
314,18.21843836,1.24223248,7.66794E-10,14.95921313,84.98406704,6.67628E-06,1.349392442,0.01952952,0.639434303,0.065102101,0.000823574,2.482188286,0.118195956,9.989588535
315,14.2487611,1.710351483,2.47426E-10,110.2626233,355.8283535,0.000164224,1.407724074,0.006312088,0.500517359,0.011942704,0.000265966,1.977663603,0.576706333,8.919390743
316,1.457588465,142.9995863,3.70393E-16,9.195917157,0.036309117,78.25153842,4.65047E-05,9.46523E-09,0.051244551,2.18927E-11,3.98487E-10,-3.837880145,0.465092112,8.600978951
317,7.319141987,0.122476503,1.27314E-08,15.1738982,351.2570536,1.61556E-08,1.540502948,0.314189724,0.252869256,4.335542605,0.013460215,3.69289534,0.630535919,6.222221016
318,1.901769874,0.430756754,6.94886E-11,63.57493153,108.7257126,1.13332E-05,1.335795809,0.001777778,0.066898776,0.001780013,7.4802E-05,1.437422907,0.587009827,3.295257459
319,5.253955585,1.589985498,3.89268E-11,204.88628,262.256708,0.000664866,1.286645239,0.000995099,0.184745364,0.000746023,4.18866E-05,1.17477886,0.952037066,5.536848238
320,0.530614508,1.520317264,4.34262E-13,86.5067226,11.69540447,0.002429975,0.512001006,1.11136E-05,0.018668466,8.79528E-07,4.67542E-07,-0.763979753,0.630113008,1.982328585
321,0.27794397,0.016949483,9.58658E-10,7.145415524,45.38880821,5.30968E-10,1.481038484,0.024514623,0.00977499,0.09118993,0.00103172,2.581631535,0.470530551,1.224932808
322,3.330192905,15.39853238,1.66741E-13,123.5731653,10.35224939,0.574673519,0.246128622,4.26315E-06,0.117109418,2.0916E-07,1.79434E-07,-1.181625634,0.358654022,5.28480065
323,16.5755163,1.925308973,2.64238E-10,21.86609719,72.92197093,3.99332E-05,1.303863025,0.006735198,0.581999849,0.013174712,0.000283916,2.019735397,0.117710318,9.619539192
324,2.711787743,37.33117346,1.88118E-14,141.2018382,3.973240889,11.49021078,0.016189437,4.80999E-07,0.095365462,7.92635E-09,2.02444E-08,-2.130822669,0.447920189,5.659615263
325,0.265770172,8.226484054,3.72088E-15,18.89895007,0.236510349,0.167920081,0.001475368,9.52286E-08,0.009350723,6.9759E-10,4.00612E-09,-2.82840966,0.174893975,1.991039256
326,6.227696237,0.184383224,4.067E-09,3.930678752,51.42734004,1.67816E-08,1.447037189,0.103249913,0.21822953,0.793943439,0.004361134,3.208878967,0.108942051,5.767402577
327,3.737653565,90.02620282,6.145E-15,238.8212925,3.840817317,197.7466845,0.003116174,1.5702E-07,0.131399523,1.47935E-09,6.61083E-09,-2.629105084,0.953238577,8.717755823
328,0.708801468,0.046343818,8.33926E-10,5.632615648,33.3705537,3.35498E-09,1.461827277,0.021326036,0.024928385,0.073986648,0.000897504,2.52157571,0.220511465,1.959599518
329,1.355572889,82.53889626,9.61591E-16,52.75939931,0.335648379,92.82850422,0.000194445,2.45917E-08,0.047676031,9.16126E-11,1.03492E-09,-3.423474027,0.589810011,6.490479462
330,2.609749006,12.11727517,1.65367E-13,229.4102021,19.13934152,0.663372267,0.250019472,4.22926E-06,0.091787686,2.06611E-07,1.77981E-07,-1.189276836,0.708281312,4.668988111
331,1.663662651,97.04835486,1.04765E-15,71.12491111,0.472301495,165.7484274,0.000221111,2.67888E-08,0.058507582,1.04175E-10,1.12746E-09,-3.390144135,0.774254522,7.61843783
332,0.370044093,39.5780869,3.11644E-16,80.93886459,0.293140808,57.51702816,3.5899E-05,7.97543E-09,0.013019044,1.69086E-11,3.35525E-10,-3.910929397,0.738891262,3.706173835
333,4.656102446,4.809759297,3.34088E-12,264.6688971,99.24818798,0.026827415,0.976177075,8.54032E-05,0.163722231,1.87572E-05,3.59488E-06,0.112090831,0.80191849,5.504663108
334,0.772273031,19.57411338,5.54932E-15,137.9578606,2.108413139,5.68264197,0.002681824,1.42001E-07,0.0271691,1.27045E-09,5.97425E-09,-2.659887764,0.648392721,3.32377136
335,4.924055444,125.7266027,5.46831E-15,17.56897483,0.266540169,30.07692559,0.002590578,1.39162E-07,0.172756515,1.23932E-09,5.8709E-09,-2.666736281,0.234084857,9.897883906
336,2.781081419,41.35982052,1.61188E-14,239.2059264,6.230565807,25.81205501,0.012963544,4.12154E-07,0.097803838,6.28685E-09,1.73466E-08,-2.202272272,0.705948709,5.878845158
337,2.835402575,39.50688452,1.83631E-14,347.2589834,9.654191965,32.03210818,0.015689999,4.69555E-07,0.099715635,7.64469E-09,1.97621E-08,-2.149908262,0.963543683,5.885941164
338,0.099081797,9.195297891,4.13922E-16,26.2457598,0.109548823,0.873556697,5.49485E-05,1.05943E-08,0.003486172,2.58836E-11,4.45669E-10,-3.782457217,0.295242867,1.589783813
339,2.62080865,25.16532835,3.86658E-14,56.73051258,2.288600107,1.463246897,0.04403419,9.88584E-07,0.09216299,2.33563E-08,4.16091E-08,-1.813950127,0.207794337,5.18850243
340,0.263564016,0.1615808,9.48538E-12,35.39314111,22.36330384,2.40287E-06,1.136107127,0.00024277,0.009273299,8.97889E-05,1.02127E-05,0.576843345,0.537233147,1.264491437
341,5.984035683,0.118098556,9.15295E-09,16.26784849,319.300941,1.89932E-08,1.535414656,0.229047597,0.208187535,2.661305447,0.009744534,3.550826922,0.639546077,5.632052082
342,4.986846949,0.127031704,5.49401E-09,12.36081346,187.9669365,2.15519E-08,1.519490716,0.139066429,0.174489998,1.24472,0.005882659,3.334207861,0.422089748,5.151711094
343,4.621620408,1.04952339,6.913E-11,59.5309936,101.546691,6.31617E-05,1.319574068,0.001767461,0.162522815,0.00176568,7.43919E-05,1.435461653,0.355320032,5.146552047
344,0.801962914,2.980749607,2.58059E-13,40.04558576,4.173533793,0.005609256,0.357609855,6.60359E-06,0.028213886,4.02884E-07,2.77823E-07,-0.988090887,0.238257845,2.503971364
345,13.75218648,23.52395009,1.21839E-12,369.554331,83.6874421,1.483766991,0.753691267,3.10574E-05,0.482880967,4.12514E-06,1.30916E-06,-0.330336443,0.595857052,9.861883963
346,1.808562088,0.422589015,6.52969E-11,48.2183386,79.93702034,8.53418E-06,1.327144607,0.001670574,0.063620676,0.001621422,7.02905E-05,1.412024436,0.449526993,3.21596241
347,4.175277031,8.491454858,8.61923E-13,46.16863164,8.79368062,0.028716826,0.628785279,2.2031E-05,0.146806932,2.45785E-06,9.27404E-07,-0.465076888,0.144106658,5.465839888
348,4.72599403,2.97702657,8.98427E-12,169.2482596,104.0770955,0.004007814,1.118423906,0.000229676,0.166183426,8.27202E-05,9.66756E-06,0.545095235,0.59846678,5.403115995
349,4.928072046,18.77339815,2.45658E-13,329.2912942,33.48381245,1.875254804,0.347010656,6.27814E-06,0.173262962,3.73953E-07,2.64301E-07,-1.021964375,0.765035988,6.313968947
350,4.778012424,0.184269658,2.39689E-09,36.92288816,370.8596665,2.05087E-07,1.511890016,0.061101972,0.167775564,0.35995415,0.002575548,2.966401745,0.865599594,5.063853214
351,0.380847635,0.225685529,1.01521E-11,48.82160511,31.91391603,6.25029E-06,1.145442642,0.000259827,0.013399632,9.94191E-05,1.09304E-05,0.605496008,0.622882277,1.519100315
352,1.103066448,0.366812272,3.22387E-11,62.5825138,72.90063571,1.18771E-05,1.269905273,0.000824948,0.038806493,0.000562551,3.47072E-05,1.105271939,0.608720495,2.53602732
353,0.244838633,0.316535708,2.13293E-12,61.84382681,18.52994315,3.39792E-05,0.905135623,5.45906E-05,0.008614475,9.57428E-06,2.29649E-06,-0.072060701,0.774059446,1.265745769
354,2.557348216,72.92304472,4.38442E-15,23.21503434,0.315366021,14.93145937,0.001875024,1.11963E-07,0.089877257,8.91293E-10,4.71532E-09,-2.760305146,0.212705059,6.783604163
355,1.580394804,18.67540545,2.55301E-14,273.8032938,8.975418676,4.786428839,0.02526299,6.53129E-07,0.055592569,1.2535E-08,2.74817E-08,-2.002272671,0.953608085,4.139571594
356,0.75482436,8.316653971,2.93668E-14,165.9132315,5.833091537,0.53630201,0.030844464,7.51489E-07,0.02655566,1.54664E-08,3.1616E-08,-1.93683125,0.830665989,2.791497098
357,0.664917278,12.29667206,1.04237E-14,168.2319864,3.523782503,1.995409983,0.006847289,2.66746E-07,0.023392878,3.27071E-09,1.12222E-08,-2.386861234,0.837669301,2.86954264
358,11.45637198,1.382277923,2.44887E-10,47.76873223,153.3613575,4.67101E-05,1.384256422,0.006250892,0.402544258,0.011762704,0.000263312,1.983017715,0.283729999,7.995031954
359,7.747519729,29.56583247,2.44798E-13,534.8437472,54.29001931,7.567683856,0.345836754,6.25062E-06,0.272269437,3.71826E-07,2.63259E-07,-1.032498761,0.991437758,7.974587579
360,9.004011169,0.133228236,1.62833E-08,8.894450788,232.851681,9.90833E-09,1.537607907,0.395338301,0.308551732,6.220089332,0.017075475,3.804195506,0.378107068,6.89700918
361,10.51789698,0.478931717,1.71938E-09,62.05328246,527.8865145,2.74907E-06,1.498312841,0.043827222,0.369311505,0.218683131,0.001847464,2.815224066,0.839947469,7.53675263
362,4.008385647,0.98408403,5.91475E-11,155.6302574,245.5567317,0.000156946,1.324806137,0.001512475,0.140968988,0.001397499,6.36546E-05,1.358953476,0.934655146,4.802054994
363,0.09669554,5.877749624,9.64834E-16,88.12316838,0.561572662,0.784956015,0.000195498,2.46951E-08,0.003402227,9.21146E-11,1.03884E-09,-3.417083076,0.891404328,1.39012847
364,0.704142584,78.40158921,2.87563E-16,46.72160081,0.162545126,135.6313599,3.1819E-05,7.35721E-09,0.024770161,1.49851E-11,3.09557E-10,-3.948896246,0.784578567,6.018019197
365,0.265252345,0.168221867,8.86371E-12,15.3833452,9.396109325,1.17103E-06,1.116968385,0.000226858,0.009332696,8.1108E-05,9.54339E-06,0.548613733,0.232632887,1.270403277
366,0.771312398,4.209509406,1.1969E-13,105.6133642,7.496148806,0.043322293,0.182598947,3.06285E-06,0.02713575,1.2726E-07,1.28858E-07,-1.324315648,0.582969166,2.560422176
367,0.143270177,1.885230663,2.05894E-14,42.64768561,1.255472673,0.008459829,0.018571879,5.26982E-07,0.005040919,9.08057E-09,2.21686E-08,-2.086076779,0.480735664,1.229878033
368,9.64088849,0.292169391,3.88174E-09,23.03803849,294.4749371,2.52791E-07,1.507120507,0.098550826,0.337840814,0.740333677,0.004162565,3.178885727,0.479917097,7.181374526
369,0.453343837,0.012973437,4.35319E-09,7.281872844,98.56807061,1.48768E-10,1.531365172,0.11062012,0.015893494,0.879619982,0.004670231,3.236779819,0.737338397,1.551787621
370,5.671657585,3.131771477,1.16924E-11,97.5806006,68.45480219,0.002241569,1.13457267,0.000298831,0.199411573,0.000122796,1.258E-05,0.663406064,0.336501186,5.887632356
371,16.22868888,3.733354749,6.73644E-11,185.9765713,313.1575642,0.002529304,1.315732516,0.001717615,0.569914185,0.001696149,7.23929E-05,1.411291417,0.582295485,9.678926082
372,0.358771064,1.638618069,1.709E-13,110.1496248,9.342071454,0.005729639,0.261088509,4.37386E-06,0.012622855,2.17142E-07,1.84001E-07,-1.169759555,0.902000262,1.702472737
373,10.67208572,4.212802193,2.2878E-11,146.0336899,143.3018477,0.004339557,1.209577521,0.000584009,0.374997301,0.000335891,2.46001E-05,0.950169384,0.42344813,7.982519425
374,11.283697,1.0798859,3.89232E-10,77.47417874,313.5819239,3.66748E-05,1.43283956,0.009935474,0.396478315,0.023570787,0.00041852,2.177312668,0.544227027,7.897631158
375,3.943722058,47.66191606,2.4408E-14,133.8879492,4.291378151,15.59114807,0.023421341,6.23729E-07,0.13864905,1.17112E-08,2.62592E-08,-2.018040842,0.392691037,6.735298585
376,0.470167455,25.04231987,1.25666E-15,49.18759036,0.357728916,6.968753021,0.000290475,3.21585E-08,0.016541296,1.3691E-10,1.35293E-09,-3.301826293,0.347305366,3.107277518
377,10.60244842,0.85467608,5.48619E-10,15.84838386,76.15704673,3.95833E-06,1.379089516,0.014002217,0.372517961,0.03944031,0.000589864,2.337375357,0.139100425,7.632142614
378,8.455137227,17.0942631,8.72173E-13,398.9642754,76.44072192,0.999753456,0.687140724,2.22679E-05,0.297123726,2.50042E-06,9.37904E-07,-0.475874569,0.779818822,7.809452295
379,2.634308527,3.920848529,1.60929E-12,264.5704039,68.85703646,0.025676938,0.842199505,4.11606E-05,0.092654831,6.27259E-06,1.73211E-06,-0.20390215,0.97119259,4.227856382
380,2.228155931,83.25341709,2.55358E-15,106.3576172,1.102637112,116.8308768,0.000839797,6.5284E-08,0.078352474,3.9639E-10,2.74787E-09,-3.002248257,0.68145428,7.236817951
381,8.944806013,4.941292681,1.16821E-11,51.71920803,36.26625474,0.002958905,1.074681084,0.000298273,0.314336291,0.000122574,1.25628E-05,0.665700304,0.149752066,7.407445025
382,13.28795537,4.678875251,2.87538E-11,153.0689042,168.3930496,0.005004741,1.229429211,0.000733542,0.466768043,0.000473128,3.09085E-05,1.048151198,0.421415342,8.876049567
383,2.044084399,64.46066538,3.58484E-15,121.457521,1.491931715,67.50537513,0.001394971,9.16681E-08,0.071887114,6.59401E-10,3.85799E-09,-2.852990505,0.602974544,6.249699734
384,0.095427814,1.93877126,8.63692E-15,35.25221909,0.672133217,0.011418778,0.005183302,2.21063E-07,0.003357624,2.46711E-09,9.29941E-09,-2.463069783,0.455122274,1.07789233
385,0.262693573,0.888011442,3.11978E-13,56.06457663,6.424508777,0.000633904,0.419277575,7.98474E-06,0.009242643,5.35581E-07,3.359E-07,-0.90626147,0.566333555,1.410928379
386,0.329662329,36.87978085,2.84855E-16,13.12193289,0.045435917,8.468800411,3.13691E-05,7.28902E-09,0.011597656,1.47751E-11,3.06665E-10,-3.945570162,0.232735137,3.379710637
387,6.346190149,41.58657972,8.30198E-14,417.4535246,24.67678081,20.06702886,0.119543258,2.12045E-06,0.223056218,7.34457E-08,8.9294E-08,-1.497571624,0.836762319,7.772940382
388,1.501928109,176.2541505,2.5887E-16,2.180695485,0.007198223,33.72037153,2.71723E-05,6.60718E-09,0.052770925,1.27838E-11,2.78334E-10,-3.992790756,0.281398424,9.955160643
389,12.36538508,1.006887861,5.37669E-10,112.2177739,533.837016,3.9294E-05,1.456494005,0.013719901,0.434414052,0.038261435,0.00057803,2.308228781,0.847624746,8.245049401
390,14.85573194,0.183469883,2.33733E-08,11.38074936,356.9608794,2.00678E-08,1.541047963,0.545945149,0.49932873,10.49217989,0.024040991,3.95614677,0.446174284,8.854468635
391,5.953261002,1.529959947,5.39774E-11,169.0194255,254.7604322,0.000431271,1.313321105,0.00137963,0.20931902,0.001218046,5.80771E-05,1.318306754,0.811542675,5.865506387
392,1.921469391,31.03553204,1.3665E-14,24.03593136,0.576442144,1.586110655,0.010026247,3.49347E-07,0.067567008,4.90693E-09,1.47045E-08,-2.264597374,0.140035875,4.894753744
393,0.722563857,38.63352173,1.24706E-15,173.8764598,1.259717662,58.85533905,0.000287183,3.19103E-08,0.02542009,1.35339E-10,1.34254E-09,-3.312173864,0.938944681,4.157124545
394,6.956071676,51.58069566,6.48359E-14,483.2796993,25.24619312,40.44124369,0.088404506,1.65559E-06,0.244461628,5.0683E-08,6.97271E-08,-1.608507688,0.93741156,8.390103977
395,6.05883209,20.86370474,3.00647E-13,376.2934564,42.32964724,2.392436651,0.400850624,7.68084E-06,0.212982114,5.06212E-07,3.23408E-07,-0.936425972,0.800125457,6.939537055
396,5.497007447,37.40921616,7.69764E-14,391.1868151,22.26652371,15.80236622,0.109442685,1.96667E-06,0.193237431,6.55833E-08,8.2806E-08,-1.529002315,0.830018066,7.244608709
397,0.142174251,15.12390832,3.15047E-16,92.1442443,0.33554102,9.50972119,3.64894E-05,8.06351E-09,0.005002342,1.71873E-11,3.39209E-10,-3.903959775,0.768904194,2.039149132
398,18.38180474,0.358450859,9.37517E-09,44.58089662,885.5800335,4.73781E-07,1.53175778,0.233826902,0.638445937,2.754209466,0.009964474,3.538960456,0.989941984,9.885996399
399,10.74152529,38.38077431,2.79233E-13,308.7980998,33.47706198,6.894111037,0.368866958,7.12181E-06,0.377273435,4.52723E-07,3.00121E-07,-0.966700983,0.523561558,9.352045772
400,0.084862598,7.578828754,4.46982E-16,56.58159527,0.245419978,1.231100645,6.16618E-05,1.14406E-08,0.002985889,2.90459E-11,4.81268E-10,-3.750155495,0.590058618,1.448376181
401,2.262575916,140.7626873,9.21071E-16,8.195968496,0.051031271,42.85368592,0.000182149,2.35031E-08,0.079487202,8.5788E-11,9.90208E-10,-3.440863698,0.315797452,9.09081617
402,1.382427877,84.54608534,9.53147E-16,63.71204855,0.403544138,118.1375639,0.000191899,2.43764E-08,0.04862116,9.04097E-11,1.02585E-09,-3.428711205,0.677548233,6.712996382
403,5.813646348,2.730612912,1.61599E-11,143.673731,118.4912645,0.002134212,1.185005252,0.000413015,0.204404557,0.000199523,1.73868E-05,0.800425842,0.517065484,5.920404598
404,7.340122083,0.129275308,1.14931E-08,22.80151597,501.5011336,2.84666E-08,1.541586687,0.285063573,0.254234045,3.728026151,0.012181679,3.642689611,0.894163263,6.233549693
405,1.888076449,0.41626743,7.33426E-11,54.53141834,95.81079216,8.83635E-06,1.338401411,0.00187638,0.066417128,0.001930134,7.89507E-05,1.461671547,0.514850805,3.280926765
406,6.416145639,6.421865018,3.55867E-12,320.0763064,123.8759681,0.056039112,0.984979499,9.09269E-05,0.225556121,2.0616E-05,3.82832E-06,0.136456613,0.833248284,6.459042085
407,0.89947821,11.27658913,2.26823E-14,31.59368303,0.976188397,0.213634453,0.021128073,5.80364E-07,0.031642828,1.04981E-08,2.44181E-08,-2.043998718,0.178258235,3.123273707
408,9.439861567,7.933192307,5.04774E-12,342.9783161,158.0901463,0.076943759,1.035865361,0.000128871,0.331721461,3.48134E-05,5.42806E-06,0.285998746,0.776425176,7.77046867
409,3.354469727,11.47660992,3.04567E-13,184.3879629,20.87677049,0.352434134,0.403409399,7.7875E-06,0.117966848,5.1636E-07,3.27762E-07,-0.922455753,0.531795437,5.129293351
410,18.41296259,0.282564386,1.51382E-08,35.0634509,885.0777004,1.82227E-07,1.539279406,0.368842442,0.632099041,5.585545876,0.015902862,3.747315911,0.978187822,9.875905883
411,3.716316266,0.233403411,9.03801E-10,36.80345889,226.994115,5.34104E-07,1.480024975,0.023096575,0.130655667,0.083448283,0.000972362,2.548156487,0.63887434,4.492674833
412,4.66185373,0.087087039,1.02158E-08,15.68003816,325.1417418,9.42275E-09,1.541254099,0.254757494,0.161906496,3.132610533,0.010857184,3.598378214,0.734357898,4.967498954
413,4.454006593,10.50562132,6.40797E-13,76.9493736,12.63731166,0.084966529,0.577046339,1.6378E-05,0.156602993,1.57551E-06,6.8946E-07,-0.595179202,0.218188355,5.718142718
414,0.488422753,50.52370648,3.33168E-16,60.32115274,0.225886778,67.55970879,3.96805E-05,8.52549E-09,0.01718313,1.86893E-11,3.58682E-10,-3.881941002,0.661763187,4.346853854
415,7.702450502,0.173908119,6.99327E-09,3.352027281,57.5091697,9.70882E-09,1.457832654,0.176041958,0.26876655,1.782620495,0.007467337,3.443988294,0.107609577,6.399582364
416,2.359259443,2.248188473,3.92598E-12,206.0796181,83.77192981,0.004210037,1.008374683,0.000100425,0.082985108,2.39023E-05,4.22583E-06,0.185074919,0.895003745,3.889653644
417,14.44237902,4.56096947,3.57458E-11,216.7225517,265.8313352,0.006039003,1.261407018,0.000911721,0.507265582,0.000655733,3.84203E-05,1.136733536,0.59914995,9.220232967
418,16.08452649,0.387803764,6.13274E-09,46.38930702,745.306037,7.13467E-07,1.524328594,0.154613828,0.561672876,1.465039617,0.006553435,3.359849545,0.905737522,9.262686089
419,1.138878446,1.407633889,2.33366E-12,108.7569178,34.0851371,0.001129736,0.916892673,5.97132E-05,0.040065637,1.09558E-05,2.5123E-06,-0.035364773,0.637844947,2.736757989
420,0.264503947,23.95802393,4.34535E-16,84.11659048,0.359735517,18.54944415,5.91032E-05,1.11211E-08,0.009306203,2.784E-11,4.67847E-10,-3.764677834,0.641027631,2.735414095
421,10.97152178,0.151843715,1.86124E-08,4.002968236,112.0398937,5.41794E-09,1.51882739,0.446218682,0.373609541,7.553472576,0.019395122,3.86673987,0.167070708,7.612047613
422,16.64527376,3.540293611,7.88071E-11,251.6930449,458.398692,0.002845945,1.336601686,0.002009278,0.584529622,0.00214613,8.46877E-05,1.47168174,0.809317177,9.780643083
423,7.338059067,8.848420321,2.45184E-12,386.2559655,124.0826765,0.154674829,0.918889189,6.26281E-05,0.257927554,1.17882E-05,2.63723E-06,-0.027897874,0.895145851,6.992751594
424,11.61129494,0.442804234,2.45132E-09,11.8086211,119.9467745,3.74526E-07,1.450287583,0.062379842,0.40736261,0.371956885,0.00263172,2.986006587,0.187491338,7.903851138
425,5.737700341,0.20290012,2.85084E-09,38.39445637,420.5760873,2.37086E-07,1.515462741,0.072598165,0.201368896,0.466666496,0.003061731,3.039807495,0.887602489,5.545071029
426,0.197222466,2.566848442,2.10462E-14,56.68849552,1.687219486,0.020619002,0.019169412,5.38664E-07,0.006939154,9.38435E-09,2.26602E-08,-2.077105237,0.544127228,1.444738902
427,0.510701694,0.154629921,3.88875E-11,11.86944647,15.18534714,3.64479E-07,1.268146761,0.000995219,0.017968013,0.000745314,4.18679E-05,1.190709854,0.182159069,1.718059121
428,14.81315882,17.73371452,2.48747E-12,540.1137587,174.7646941,0.862511935,0.91396322,6.34028E-05,0.520117127,1.20332E-05,2.6727E-06,-0.02976792,0.886615583,9.972802111
429,4.11176469,0.111529568,4.8455E-09,10.59010458,151.2373212,1.51555E-08,1.51629982,0.122879321,0.144004706,1.031925992,0.005193095,3.281110483,0.37629383,4.679647395
430,0.881350966,4.57444538,1.32337E-13,101.0207852,7.539484845,0.046537774,0.202230476,3.38637E-06,0.031006501,1.47952E-07,1.42471E-07,-1.280544016,0.527973024,2.723588591
431,12.76567668,10.35106557,5.42225E-12,478.3543359,228.5225123,0.17627449,1.047515139,0.000138311,0.448394306,3.87416E-05,5.82821E-06,0.309315764,0.938024851,9.031480831
432,0.096581588,8.777184619,4.31658E-16,68.28187389,0.291048276,2.027707021,5.85186E-05,1.10483E-08,0.003398215,2.75651E-11,4.64768E-10,-3.765810021,0.664411332,1.560366808
433,12.36636126,0.258196089,8.17799E-09,34.18190718,634.1749075,2.01805E-07,1.531031044,0.205052914,0.4306554,2.24983254,0.008715129,3.489478915,0.875373681,8.108001905
434,9.548351134,8.264617153,4.75853E-12,350.7433037,156.9695899,0.087954414,1.026855515,0.000121483,0.335527445,3.18641E-05,5.11696E-06,0.26011477,0.782402055,7.828278647
435,0.833852269,12.67916612,1.54191E-14,156.1296774,3.977446798,1.618813571,0.012181713,3.94557E-07,0.02933545,5.88416E-09,1.65998E-08,-2.216404151,0.723680941,3.106367683
436,6.900847795,23.45503016,3.08599E-13,288.0045573,32.82360724,2.284195711,0.402883034,7.88156E-06,0.242543369,5.26346E-07,3.31911E-07,-0.921625308,0.588359178,7.404957253
437,4.180497883,82.44755863,9.16563E-15,230.9431802,4.536029222,131.3224414,0.005639097,2.34172E-07,0.146957706,2.69464E-09,9.85975E-09,-2.452504982,0.801335653,8.365933502
438,0.339653348,0.112241181,3.26459E-11,15.23631927,17.86011415,2.69048E-07,1.261780239,0.000835522,0.011950289,0.000573296,3.51489E-05,1.114516435,0.271598681,1.403926731
439,4.198644856,7.466133007,1.12743E-12,169.8054106,36.99009419,0.071393383,0.747361909,2.88218E-05,0.147639824,3.67722E-06,1.21317E-06,-0.353992855,0.486536405,5.42060513
440,0.088190768,2.128141835,6.12219E-15,54.43856737,0.873875851,0.025235603,0.003106671,1.56699E-07,0.003102993,1.47235E-09,6.5918E-09,-2.613239475,0.696058103,1.069990059
441,16.97408745,0.374898956,7.30813E-09,20.59680122,361.2372071,2.71197E-07,1.508503207,0.183533739,0.59158813,1.902107451,0.007794329,3.45097989,0.43615304,9.509069862
442,12.76536911,0.620150347,1.51055E-09,64.42528841,513.7043594,5.10555E-06,1.491001084,0.038497433,0.448187912,0.180061696,0.001622934,2.759330659,0.748732786,8.312813289
443,0.577795834,11.4130317,9.13711E-15,50.49954086,0.990333128,0.551117887,0.005625686,2.33822E-07,0.020327847,2.68425E-09,9.83705E-09,-2.439576065,0.300996846,2.701549768
