,total_pressure,mean_molar_mass
125,360.1537377664181,0.027495071213446083
126,417.2967842115464,0.05827206988159751
127,607.7941135408778,0.05107457432420475
128,713.5911206229559,0.033931731213636004
129,513.6006092092209,0.02292145206349593
130,804.9136042513189,0.030165905726536525
131,555.1341405796925,0.03503601516303281
132,373.11226065817243,0.0268756217335508
133,618.7025022430593,0.04449605979212879
134,337.0469760234545,0.06007350880226488
135,435.56163172744004,0.036871028291514646
136,423.5184465741902,0.04081017741612118
137,565.1179641118921,0.036016146016645496
138,398.05886281472425,0.03942892530847723
139,454.6896675705945,0.03452748940970573
140,475.70822428456677,0.03839778711885762
141,457.72973905383253,0.04897678750210666
142,928.8233100374823,0.03036514259198485
143,735.820306188656,0.0270177494214394
144,493.81328387205934,0.02823072559881121
145,431.2952133548679,0.020038572098027844
146,516.0862555981204,0.05562887913396141
147,300.53985209699994,0.061872653327852474
148,686.5530168554209,0.04966970644994682
149,699.6981148720363,0.04708808233541656
150,1212.671203257044,0.04452181163128189
151,938.1705436891938,0.044837668884773696
152,430.9467052871552,0.05984004584128764
